image_id,class_id,x_min,y_min,x_max,y_max,area,width,height,fold_id
2f4bc0f22545fa58a89bfa13cc083191,11,872,288,1011,350,8618,1536,1536,1
2f4bc0f22545fa58a89bfa13cc083191,11,1034,290,1131,367,7469,1536,1536,1
2f4bc0f22545fa58a89bfa13cc083191,5,946,389,1296,1104,250250,1536,1536,1
2f4bc0f22545fa58a89bfa13cc083191,5,257,534,648,1103,222479,1536,1536,1
2f4f119515e7a3c9b76c704caf75976f,3,393,516,863,675,74730,1104,1344,8
2f4f119515e7a3c9b76c704caf75976f,0,529,230,683,403,26642,1104,1344,8
2f5a3aa315379bb01b8b4c9a1ece8e2e,0,541,459,673,588,17028,1152,1440,5
2f5a3aa315379bb01b8b4c9a1ece8e2e,11,55,984,121,1132,9768,1152,1440,5
2f5a3aa315379bb01b8b4c9a1ece8e2e,13,157,761,404,942,44707,1152,1440,5
2f5a3aa315379bb01b8b4c9a1ece8e2e,9,10,554,106,1190,61056,1152,1440,5
2f5a3aa315379bb01b8b4c9a1ece8e2e,12,76,870,411,1050,60300,1152,1440,5
2f5a3aa315379bb01b8b4c9a1ece8e2e,10,56,993,144,1135,12496,1152,1440,5
2f5a3aa315379bb01b8b4c9a1ece8e2e,10,58,1056,438,1126,26600,1152,1440,5
2f5a677d35532e18388a9993ca166a80,13,994,401,1065,472,5041,1391,1415,1
2f5a677d35532e18388a9993ca166a80,0,715,405,857,563,22436,1391,1415,1
2fa41afdcc3955d6ab0bdc5656caa0d1,10,790,766,1027,1074,72996,1152,1440,3
2fa41afdcc3955d6ab0bdc5656caa0d1,0,601,456,739,676,30360,1152,1440,3
2fa7906cc0d122c8ef0a654409b5e1d2,13,1032,731,1119,781,4350,1270,1536,4
2fa7906cc0d122c8ef0a654409b5e1d2,13,1052,744,1101,775,1519,1270,1536,4
2fa7906cc0d122c8ef0a654409b5e1d2,0,678,389,806,547,20224,1270,1536,4
2fa7906cc0d122c8ef0a654409b5e1d2,3,468,736,1032,960,126336,1270,1536,4
2fa7906cc0d122c8ef0a654409b5e1d2,11,109,798,206,1015,21049,1270,1536,4
2fa7906cc0d122c8ef0a654409b5e1d2,11,1109,832,1168,1075,14337,1270,1536,4
2fd3d0e3b5de5535994ac58f2bd175da,8,181,589,404,795,45938,996,1132,1
2fd3d0e3b5de5535994ac58f2bd175da,3,377,726,861,840,55176,996,1132,1
2fd3d0e3b5de5535994ac58f2bd175da,0,523,345,634,466,13431,996,1132,1
2fd65c3d2a4c8d35293784167c7a2348,8,98,682,476,1084,151956,1175,1456,2
2fd65c3d2a4c8d35293784167c7a2348,7,75,704,477,1078,150348,1175,1456,2
2fdd72337c9a875cf679564355b4bef2,9,223,915,485,1109,50828,1411,1473,7
2fdd72337c9a875cf679564355b4bef2,8,289,445,319,476,930,1411,1473,7
2fdd72337c9a875cf679564355b4bef2,8,381,401,411,430,870,1411,1473,7
2fdd72337c9a875cf679564355b4bef2,8,1120,843,1172,881,1976,1411,1473,7
2fdd72337c9a875cf679564355b4bef2,8,900,158,921,191,693,1411,1473,7
2ffbc003cbd77857cd7ec7a69d8f6ce8,0,438,337,790,670,117216,1155,1230,6
3005e709b7711027df25c715b6ebff02,3,449,921,1028,1130,121011,1250,1492,6
3005e709b7711027df25c715b6ebff02,0,643,490,800,670,28260,1250,1492,6
300f0557394e4f85b5704774106a2067,3,367,610,858,800,93290,1024,1250,4
30174f91133f986dd4f8f95d2b2d92b2,0,682,396,831,571,26075,1380,1376,0
30174f91133f986dd4f8f95d2b2d92b2,5,757,227,1130,1089,321526,1380,1376,0
30174f91133f986dd4f8f95d2b2d92b2,5,206,285,571,1045,277400,1380,1376,0
30174f91133f986dd4f8f95d2b2d92b2,11,467,178,601,225,6298,1380,1376,0
30174f91133f986dd4f8f95d2b2d92b2,3,470,831,1000,1028,104410,1380,1376,0
3024b7dc8e38999c16ab20ed51c7aa2e,0,545,387,682,511,16988,1152,1440,8
3024b7dc8e38999c16ab20ed51c7aa2e,6,843,600,940,683,8051,1152,1440,8
3024b7dc8e38999c16ab20ed51c7aa2e,8,171,462,196,491,725,1152,1440,8
3024b7dc8e38999c16ab20ed51c7aa2e,11,319,156,453,203,6298,1152,1440,8
3024b7dc8e38999c16ab20ed51c7aa2e,11,581,153,767,207,10044,1152,1440,8
3024b7dc8e38999c16ab20ed51c7aa2e,5,24,588,413,1142,215506,1152,1440,8
3024b7dc8e38999c16ab20ed51c7aa2e,5,661,625,986,1176,179075,1152,1440,8
3024b7dc8e38999c16ab20ed51c7aa2e,13,840,600,946,681,8586,1152,1440,8
3024b7dc8e38999c16ab20ed51c7aa2e,13,162,392,426,627,62040,1152,1440,8
3024b7dc8e38999c16ab20ed51c7aa2e,7,843,600,940,683,8051,1152,1440,8
30303a4b9ba969bea4e676cbd4a2496c,11,252,208,401,257,7301,1238,1328,8
30303a4b9ba969bea4e676cbd4a2496c,13,254,746,287,792,1518,1238,1328,8
30303a4b9ba969bea4e676cbd4a2496c,13,229,733,245,752,304,1238,1328,8
30303a4b9ba969bea4e676cbd4a2496c,2,219,728,295,788,4560,1238,1328,8
30303a4b9ba969bea4e676cbd4a2496c,8,244,842,260,854,192,1238,1328,8
30303a4b9ba969bea4e676cbd4a2496c,8,250,746,289,793,1833,1238,1328,8
30303a4b9ba969bea4e676cbd4a2496c,8,246,699,272,717,468,1238,1328,8
30303a4b9ba969bea4e676cbd4a2496c,8,221,729,251,763,1020,1238,1328,8
30303a4b9ba969bea4e676cbd4a2496c,8,229,733,245,752,304,1238,1328,8
3033cf4aadc4811b5e714fb3fe295a4e,10,40,1099,82,1178,3318,1152,1440,8
3033cf4aadc4811b5e714fb3fe295a4e,11,276,313,442,338,4150,1152,1440,8
3033cf4aadc4811b5e714fb3fe295a4e,11,40,1099,82,1178,3318,1152,1440,8
3033cf4aadc4811b5e714fb3fe295a4e,4,268,703,440,904,34572,1152,1440,8
3033cf4aadc4811b5e714fb3fe295a4e,6,204,575,473,978,108407,1152,1440,8
3033cf4aadc4811b5e714fb3fe295a4e,6,225,742,451,997,57630,1152,1440,8
303e0a9c848a6f2697622543d6de3364,3,402,568,898,749,89776,1152,1440,1
303e0a9c848a6f2697622543d6de3364,0,570,210,683,334,14012,1152,1440,1
303e0a9c848a6f2697622543d6de3364,11,303,42,461,81,6162,1152,1440,1
303e0a9c848a6f2697622543d6de3364,11,612,18,765,61,6579,1152,1440,1
3052424d097d8b94d387a20248639d47,11,312,270,710,636,145668,1578,1477,0
3052424d097d8b94d387a20248639d47,11,859,205,1050,243,7258,1578,1477,0
3052424d097d8b94d387a20248639d47,2,1009,322,1276,760,116946,1578,1477,0
3052424d097d8b94d387a20248639d47,2,328,265,667,631,124074,1578,1477,0
3052424d097d8b94d387a20248639d47,2,541,845,649,946,10908,1578,1477,0
3052424d097d8b94d387a20248639d47,13,328,264,667,631,124413,1578,1477,0
3052424d097d8b94d387a20248639d47,13,533,842,651,967,14750,1578,1477,0
3052424d097d8b94d387a20248639d47,13,1092,402,1153,535,8113,1578,1477,0
3052424d097d8b94d387a20248639d47,13,1009,322,1276,760,116946,1578,1477,0
3052424d097d8b94d387a20248639d47,13,1094,325,1200,400,7950,1578,1477,0
3052424d097d8b94d387a20248639d47,8,1153,554,1171,606,936,1578,1477,0
3052424d097d8b94d387a20248639d47,8,556,861,646,929,6120,1578,1477,0
3052424d097d8b94d387a20248639d47,8,1098,339,1108,350,110,1578,1477,0
3052424d097d8b94d387a20248639d47,8,1138,740,1169,784,1364,1578,1477,0
3052424d097d8b94d387a20248639d47,8,1231,547,1255,567,480,1578,1477,0
3052424d097d8b94d387a20248639d47,8,1199,505,1229,535,900,1578,1477,0
3052424d097d8b94d387a20248639d47,8,1183,600,1204,621,441,1578,1477,0
3052424d097d8b94d387a20248639d47,8,1164,423,1191,450,729,1578,1477,0
3052424d097d8b94d387a20248639d47,11,451,178,671,237,12980,1578,1477,0
3052424d097d8b94d387a20248639d47,2,1131,738,1167,784,1656,1578,1477,0
305c85dddfdddac905f288a8106ca371,11,558,255,692,302,6298,1152,1440,8
305c85dddfdddac905f288a8106ca371,11,251,277,418,319,7014,1152,1440,8
305c85dddfdddac905f288a8106ca371,0,519,467,610,567,9100,1152,1440,8
305c85dddfdddac905f288a8106ca371,8,271,677,295,705,672,1152,1440,8
305c85dddfdddac905f288a8106ca371,8,653,492,671,514,396,1152,1440,8
305c85dddfdddac905f288a8106ca371,8,155,747,209,803,3024,1152,1440,8
305c85dddfdddac905f288a8106ca371,8,825,953,845,972,380,1152,1440,8
305c85dddfdddac905f288a8106ca371,8,774,643,791,660,289,1152,1440,8
305c85dddfdddac905f288a8106ca371,8,765,543,786,565,462,1152,1440,8
305c85dddfdddac905f288a8106ca371,8,176,948,203,972,648,1152,1440,8
305c85dddfdddac905f288a8106ca371,8,654,390,919,1033,170395,1152,1440,8
305c85dddfdddac905f288a8106ca371,8,99,445,382,989,153952,1152,1440,8
305c85dddfdddac905f288a8106ca371,8,725,409,747,431,484,1152,1440,8
305c85dddfdddac905f288a8106ca371,8,698,455,724,480,650,1152,1440,8
305c85dddfdddac905f288a8106ca371,8,713,716,733,736,400,1152,1440,8
305e4add9c72c91e9984305bf4e85aee,1,77,790,463,1072,108852,1152,1440,8
305e4add9c72c91e9984305bf4e85aee,11,621,281,655,324,1462,1152,1440,8
305e4add9c72c91e9984305bf4e85aee,11,86,968,119,1040,2376,1152,1440,8
305e4add9c72c91e9984305bf4e85aee,13,289,455,405,558,11948,1152,1440,8
305e4add9c72c91e9984305bf4e85aee,12,196,256,492,424,49728,1152,1440,8
305e4add9c72c91e9984305bf4e85aee,7,289,455,405,558,11948,1152,1440,8
305e4add9c72c91e9984305bf4e85aee,10,86,968,119,1040,2376,1152,1440,8
305e4add9c72c91e9984305bf4e85aee,9,103,761,494,1039,108698,1152,1440,8
305e4add9c72c91e9984305bf4e85aee,9,158,885,312,961,11704,1152,1440,8
305e4add9c72c91e9984305bf4e85aee,6,176,682,313,774,12604,1152,1440,8
305e4add9c72c91e9984305bf4e85aee,6,316,473,416,548,7500,1152,1440,8
306d35d649f4fe90bec5b21eb3d8c42f,3,406,740,856,956,97200,1152,1440,2
306d35d649f4fe90bec5b21eb3d8c42f,0,584,496,701,602,12402,1152,1440,2
306ed332a8e21425894424f73c17b11f,8,288,287,351,326,2457,1152,1440,4
306ed332a8e21425894424f73c17b11f,8,333,340,359,366,676,1152,1440,4
306ed332a8e21425894424f73c17b11f,13,261,262,463,399,27674,1152,1440,4
306ed332a8e21425894424f73c17b11f,13,714,219,926,453,49608,1152,1440,4
306ed332a8e21425894424f73c17b11f,6,298,290,362,355,4160,1152,1440,4
306ed332a8e21425894424f73c17b11f,11,204,221,288,304,6972,1152,1440,4
306ed332a8e21425894424f73c17b11f,11,261,252,297,293,1476,1152,1440,4
30732ad387fb4f2429a6c5b965910869,13,238,372,453,523,32465,1270,1536,0
309ca3d3a6991e2a001d75f734d88099,13,1100,839,1284,925,15824,1660,1704,3
30a08276cab4bd3ba231b2307341b987,6,522,283,680,833,86900,1436,1640,3
30a08276cab4bd3ba231b2307341b987,6,809,283,912,534,25853,1436,1640,3
30a08276cab4bd3ba231b2307341b987,0,748,537,875,721,23368,1436,1640,3
30a08276cab4bd3ba231b2307341b987,9,58,72,573,456,197760,1436,1640,3
30a08276cab4bd3ba231b2307341b987,9,862,74,1271,442,150512,1436,1640,3
30a08276cab4bd3ba231b2307341b987,13,522,283,680,833,86900,1436,1640,3
30a08276cab4bd3ba231b2307341b987,13,395,1127,518,1157,3690,1436,1640,3
30c105116d347c2f1107e206362dd949,0,645,445,773,592,18816,1270,1536,6
30c105116d347c2f1107e206362dd949,13,370,263,524,376,17402,1270,1536,6
30c34393c4ba548104b8a65aa2fd76bb,3,590,760,1082,940,88560,1536,1536,9
30c34393c4ba548104b8a65aa2fd76bb,0,797,357,941,544,26928,1536,1536,9
30cf440566432d0f579a2a10bb3f3bf3,11,88,621,165,750,9933,1152,1440,9
30cf440566432d0f579a2a10bb3f3bf3,0,550,330,726,514,32384,1152,1440,9
30cf440566432d0f579a2a10bb3f3bf3,10,88,621,165,750,9933,1152,1440,9
30cf440566432d0f579a2a10bb3f3bf3,3,351,580,859,789,106172,1152,1440,9
30d01b42c2a0495ceea5873455e4c4e4,0,528,441,669,588,20727,1152,1440,3
30d01b42c2a0495ceea5873455e4c4e4,6,176,502,376,796,58800,1152,1440,3
30d01b42c2a0495ceea5873455e4c4e4,3,359,785,824,1018,108345,1152,1440,3
30d01b42c2a0495ceea5873455e4c4e4,13,147,508,358,767,54649,1152,1440,3
30d01b42c2a0495ceea5873455e4c4e4,11,593,282,694,332,5050,1152,1440,3
30d01b42c2a0495ceea5873455e4c4e4,11,351,267,446,312,4275,1152,1440,3
30d01b42c2a0495ceea5873455e4c4e4,7,154,477,367,801,69012,1152,1440,3
30d01b42c2a0495ceea5873455e4c4e4,4,172,570,367,751,35295,1152,1440,3
30d24189cf005a9baf02929afd518832,2,360,439,380,475,720,1275,1627,4
30d24189cf005a9baf02929afd518832,8,359,441,381,463,484,1275,1627,4
30d24189cf005a9baf02929afd518832,9,359,443,383,464,504,1275,1627,4
30d70dcb9b7a5d7e9028326954feaa35,0,492,388,630,546,21804,1024,1250,5
30d70dcb9b7a5d7e9028326954feaa35,9,804,480,856,545,3380,1024,1250,5
30d70dcb9b7a5d7e9028326954feaa35,9,854,561,895,597,1476,1024,1250,5
30d70dcb9b7a5d7e9028326954feaa35,9,743,386,826,449,5229,1024,1250,5
30d70dcb9b7a5d7e9028326954feaa35,13,856,554,894,602,1824,1024,1250,5
30d70dcb9b7a5d7e9028326954feaa35,13,736,387,829,453,6138,1024,1250,5
30d70dcb9b7a5d7e9028326954feaa35,13,805,509,848,557,2064,1024,1250,5
3105bf6d00f6c2164ea9285b20692df5,7,313,54,460,279,33075,1152,1440,5
3105bf6d00f6c2164ea9285b20692df5,13,273,72,436,184,18256,1152,1440,5
3105bf6d00f6c2164ea9285b20692df5,13,610,137,829,229,20148,1152,1440,5
3105bf6d00f6c2164ea9285b20692df5,13,324,47,482,295,39184,1152,1440,5
310a5c5df24cacd7bfc923cf0ce2f310,0,707,413,869,620,33534,1344,1511,6
310a5c5df24cacd7bfc923cf0ce2f310,11,772,263,1040,378,30820,1344,1511,6
310a5c5df24cacd7bfc923cf0ce2f310,13,981,357,1093,554,22064,1344,1511,6
310a5c5df24cacd7bfc923cf0ce2f310,13,472,266,511,414,5772,1344,1511,6
310a5c5df24cacd7bfc923cf0ce2f310,13,853,272,975,410,16836,1344,1511,6
310a5c5df24cacd7bfc923cf0ce2f310,13,478,268,507,547,8091,1344,1511,6
310a5c5df24cacd7bfc923cf0ce2f310,2,995,349,1082,540,16617,1344,1511,6
310a5c5df24cacd7bfc923cf0ce2f310,9,978,345,1037,386,2419,1344,1511,6
310a5c5df24cacd7bfc923cf0ce2f310,9,1029,497,1077,543,2208,1344,1511,6
310a5c5df24cacd7bfc923cf0ce2f310,9,1008,402,1075,453,3417,1344,1511,6
310a5c5df24cacd7bfc923cf0ce2f310,8,978,345,1037,386,2419,1344,1511,6
310a5c5df24cacd7bfc923cf0ce2f310,8,1029,497,1077,543,2208,1344,1511,6
310a5c5df24cacd7bfc923cf0ce2f310,8,981,357,1093,554,22064,1344,1511,6
310a5c5df24cacd7bfc923cf0ce2f310,8,1008,402,1075,453,3417,1344,1511,6
310c786eccfed6cb9c04cf9e2d31a5fa,0,489,322,605,453,15196,948,1160,3
310c786eccfed6cb9c04cf9e2d31a5fa,3,309,667,779,846,84130,948,1160,3
3115c1b6368f91b45f691edbd63f1a78,7,301,729,539,851,29036,1405,1496,4
3115c1b6368f91b45f691edbd63f1a78,4,301,729,539,851,29036,1405,1496,4
3115c1b6368f91b45f691edbd63f1a78,11,226,715,324,855,13720,1405,1496,4
3115c1b6368f91b45f691edbd63f1a78,11,1113,721,1200,876,13485,1405,1496,4
3115c1b6368f91b45f691edbd63f1a78,3,490,658,1141,884,147126,1405,1496,4
3115c1b6368f91b45f691edbd63f1a78,10,226,715,324,855,13720,1405,1496,4
3115c1b6368f91b45f691edbd63f1a78,10,1113,721,1200,876,13485,1405,1496,4
3115c1b6368f91b45f691edbd63f1a78,10,821,692,1196,992,112500,1405,1496,4
3115c1b6368f91b45f691edbd63f1a78,10,225,662,607,989,124914,1405,1496,4
3116e8acc9b97d7a581ea891ae9bed80,11,231,222,330,250,2772,1024,1250,8
3116e8acc9b97d7a581ea891ae9bed80,0,523,419,633,541,13420,1024,1250,8
3122e82023dd28ef2ab4595f948e0e17,3,624,621,1125,766,72645,1536,1536,1
3122e82023dd28ef2ab4595f948e0e17,0,820,236,963,390,22022,1536,1536,1
3124a602cb56b2a41271a8b658410457,13,223,828,264,962,5494,1152,1440,8
3124a602cb56b2a41271a8b658410457,13,197,328,407,570,50820,1152,1440,8
3124a602cb56b2a41271a8b658410457,13,218,798,375,1045,38779,1152,1440,8
3124a602cb56b2a41271a8b658410457,13,156,606,268,737,14672,1152,1440,8
3124a602cb56b2a41271a8b658410457,10,979,1208,1021,1293,3570,1152,1440,8
3124a602cb56b2a41271a8b658410457,10,99,1188,150,1250,3162,1152,1440,8
3124a602cb56b2a41271a8b658410457,11,246,1002,289,1066,2752,1152,1440,8
3124a602cb56b2a41271a8b658410457,11,979,1208,1021,1293,3570,1152,1440,8
3124a602cb56b2a41271a8b658410457,11,99,1188,150,1250,3162,1152,1440,8
3126f384167edfe4650413888feb60f1,10,64,847,157,1041,18042,1152,1440,6
3126f384167edfe4650413888feb60f1,10,71,923,152,1001,6318,1152,1440,6
3126f384167edfe4650413888feb60f1,11,64,847,157,1041,18042,1152,1440,6
3126f384167edfe4650413888feb60f1,11,77,918,147,1007,6230,1152,1440,6
3126f384167edfe4650413888feb60f1,11,243,827,342,917,8910,1152,1440,6
3140eff61d10b2a6f29512a73f9f8022,3,572,575,1103,751,93456,1536,1536,0
3140eff61d10b2a6f29512a73f9f8022,0,743,236,910,398,27054,1536,1536,0
3143c4090b404863d57a355e61585d0b,13,194,495,235,530,1435,1152,1440,3
3143c4090b404863d57a355e61585d0b,13,163,468,259,560,8832,1152,1440,3
3143c4090b404863d57a355e61585d0b,1,189,495,245,539,2464,1152,1440,3
3143c4090b404863d57a355e61585d0b,0,504,566,635,771,26855,1152,1440,3
314517b694426a160b93fcdf447fa355,2,297,536,371,695,11766,964,1140,5
314517b694426a160b93fcdf447fa355,9,297,536,371,695,11766,964,1140,5
314517b694426a160b93fcdf447fa355,3,354,716,747,831,45195,964,1140,5
314517b694426a160b93fcdf447fa355,0,453,372,599,509,20002,964,1140,5
3145bee8f1346fa89938289eedd7b05c,7,478,303,657,715,73748,1349,1305,7
3145bee8f1346fa89938289eedd7b05c,3,456,743,1000,912,91936,1349,1305,7
3145bee8f1346fa89938289eedd7b05c,11,526,198,637,225,2997,1349,1305,7
3145bee8f1346fa89938289eedd7b05c,0,718,378,887,555,29913,1349,1305,7
314b28b21a620ea16d0de1103157b37d,3,470,684,1059,872,110732,1272,1136,1
314b28b21a620ea16d0de1103157b37d,10,113,802,145,902,3200,1272,1136,1
314b28b21a620ea16d0de1103157b37d,11,113,802,145,902,3200,1272,1136,1
314b28b21a620ea16d0de1103157b37d,11,712,101,957,246,35525,1272,1136,1
314b28b21a620ea16d0de1103157b37d,0,626,253,798,443,32680,1272,1136,1
314b28b21a620ea16d0de1103157b37d,13,202,275,329,393,14986,1272,1136,1
314b28b21a620ea16d0de1103157b37d,13,825,146,957,279,17556,1272,1136,1
315677bd3e1ac182188b6a16490695d2,11,564,362,675,395,3663,1152,1440,7
315677bd3e1ac182188b6a16490695d2,11,291,365,415,395,3720,1152,1440,7
315677bd3e1ac182188b6a16490695d2,3,340,796,781,946,66150,1152,1440,7
315677bd3e1ac182188b6a16490695d2,0,489,502,629,668,23240,1152,1440,7
3156a168acb759ef3257ea5a5d788a91,0,670,406,809,564,21962,1270,1536,4
3156b5feb62ed8cfdafef21f1f82a6c1,4,391,502,644,675,43769,1536,1536,1
3156b5feb62ed8cfdafef21f1f82a6c1,7,391,502,644,675,43769,1536,1536,1
3156b5feb62ed8cfdafef21f1f82a6c1,3,520,771,1045,964,101325,1536,1536,1
3156b5feb62ed8cfdafef21f1f82a6c1,8,396,498,643,684,45942,1536,1536,1
3156b5feb62ed8cfdafef21f1f82a6c1,10,1125,942,1212,1061,10353,1536,1536,1
3156b5feb62ed8cfdafef21f1f82a6c1,11,1125,942,1212,1061,10353,1536,1536,1
3156b5feb62ed8cfdafef21f1f82a6c1,0,782,293,919,469,24112,1536,1536,1
315749c6f7397c42913f97db8388f4c2,11,339,183,439,211,2800,1044,1116,3
315749c6f7397c42913f97db8388f4c2,0,510,313,608,425,10976,1044,1116,3
315749c6f7397c42913f97db8388f4c2,13,411,288,461,334,2300,1044,1116,3
315749c6f7397c42913f97db8388f4c2,3,379,630,790,779,61239,1044,1116,3
315749c6f7397c42913f97db8388f4c2,9,271,241,317,277,1656,1044,1116,3
3167f8c1907895bbfcd0effb6b25ce5a,7,542,489,712,914,72250,1502,1628,6
3167f8c1907895bbfcd0effb6b25ce5a,0,806,551,961,727,27280,1502,1628,6
3167f8c1907895bbfcd0effb6b25ce5a,9,542,489,712,914,72250,1502,1628,6
3167f8c1907895bbfcd0effb6b25ce5a,3,494,972,1253,1183,160149,1502,1628,6
316b07c8233162f6c57b23d94b823ea8,7,142,241,597,1020,354445,1270,1536,7
316b07c8233162f6c57b23d94b823ea8,0,706,461,840,588,17018,1270,1536,7
316b07c8233162f6c57b23d94b823ea8,10,127,1005,214,1120,10005,1270,1536,7
316b07c8233162f6c57b23d94b823ea8,10,131,1032,190,1107,4425,1270,1536,7
316b07c8233162f6c57b23d94b823ea8,2,451,285,473,325,880,1270,1536,7
316b07c8233162f6c57b23d94b823ea8,2,198,341,549,1036,243945,1270,1536,7
316b07c8233162f6c57b23d94b823ea8,2,189,615,295,1025,43460,1270,1536,7
316b07c8233162f6c57b23d94b823ea8,9,198,341,549,1036,243945,1270,1536,7
316b07c8233162f6c57b23d94b823ea8,13,323,816,417,928,10528,1270,1536,7
316b07c8233162f6c57b23d94b823ea8,13,320,541,464,747,29664,1270,1536,7
316b07c8233162f6c57b23d94b823ea8,13,341,910,502,1002,14812,1270,1536,7
316b07c8233162f6c57b23d94b823ea8,13,175,297,546,1012,265265,1270,1536,7
316b07c8233162f6c57b23d94b823ea8,11,189,615,295,1025,43460,1270,1536,7
316b07c8233162f6c57b23d94b823ea8,11,173,307,534,1005,251978,1270,1536,7
316b07c8233162f6c57b23d94b823ea8,11,131,1032,190,1107,4425,1270,1536,7
316b07c8233162f6c57b23d94b823ea8,11,127,1005,214,1120,10005,1270,1536,7
316ce67a6c95d104d5864cf2f30786bc,7,256,775,424,834,9912,1319,1277,0
316ce67a6c95d104d5864cf2f30786bc,9,256,775,424,834,9912,1319,1277,0
316ce67a6c95d104d5864cf2f30786bc,10,212,761,399,863,19074,1319,1277,0
316ce67a6c95d104d5864cf2f30786bc,10,192,780,488,944,48544,1319,1277,0
316ce67a6c95d104d5864cf2f30786bc,10,201,801,288,917,10092,1319,1277,0
316ce67a6c95d104d5864cf2f30786bc,3,482,754,1107,957,126875,1319,1277,0
316ce67a6c95d104d5864cf2f30786bc,0,687,389,819,510,15972,1319,1277,0
316ce67a6c95d104d5864cf2f30786bc,11,212,761,399,863,19074,1319,1277,0
316ce67a6c95d104d5864cf2f30786bc,11,201,801,288,917,10092,1319,1277,0
316f325969fa2dfb24fb9706c34fa0a8,0,744,390,1022,620,63940,1501,1458,7
316f325969fa2dfb24fb9706c34fa0a8,3,537,785,1276,1000,158885,1501,1458,7
317507bb22f6c10f4f08e8666c0f6ff8,3,406,778,938,983,109060,1152,1440,8
317507bb22f6c10f4f08e8666c0f6ff8,0,564,421,709,559,20010,1152,1440,8
31873abb42a5af56c33d1681971d014b,3,371,781,813,908,56134,1152,1440,6
31873abb42a5af56c33d1681971d014b,0,538,415,661,586,21033,1152,1440,6
31873abb42a5af56c33d1681971d014b,8,818,324,832,338,196,1152,1440,6
31873abb42a5af56c33d1681971d014b,8,658,953,672,972,266,1152,1440,6
31873abb42a5af56c33d1681971d014b,8,528,654,543,671,255,1152,1440,6
31873abb42a5af56c33d1681971d014b,8,708,763,722,774,154,1152,1440,6
31873abb42a5af56c33d1681971d014b,8,142,507,389,898,96577,1152,1440,6
31873abb42a5af56c33d1681971d014b,8,652,671,665,688,221,1152,1440,6
31873abb42a5af56c33d1681971d014b,8,377,674,392,685,165,1152,1440,6
31873abb42a5af56c33d1681971d014b,8,316,878,328,889,132,1152,1440,6
31873abb42a5af56c33d1681971d014b,8,160,685,174,701,224,1152,1440,6
31873abb42a5af56c33d1681971d014b,8,243,849,257,863,196,1152,1440,6
31873abb42a5af56c33d1681971d014b,8,843,321,856,333,156,1152,1440,6
31873abb42a5af56c33d1681971d014b,8,300,707,315,721,210,1152,1440,6
31873abb42a5af56c33d1681971d014b,8,576,730,592,745,240,1152,1440,6
31873abb42a5af56c33d1681971d014b,8,267,755,282,768,195,1152,1440,6
31873abb42a5af56c33d1681971d014b,8,866,352,880,363,154,1152,1440,6
31873abb42a5af56c33d1681971d014b,8,659,847,674,867,300,1152,1440,6
31873abb42a5af56c33d1681971d014b,8,297,556,310,568,156,1152,1440,6
31873abb42a5af56c33d1681971d014b,8,251,635,266,652,255,1152,1440,6
31873abb42a5af56c33d1681971d014b,0,406,418,650,628,51240,1152,1440,6
31873abb42a5af56c33d1681971d014b,8,151,873,163,887,168,1152,1440,6
31901b2d1d2eb92c235f47f498b907c0,0,493,320,608,447,14605,960,1168,3
31901b2d1d2eb92c235f47f498b907c0,8,780,569,870,645,6840,960,1168,3
31901b2d1d2eb92c235f47f498b907c0,7,788,571,857,629,4002,960,1168,3
31901b2d1d2eb92c235f47f498b907c0,11,610,173,651,188,615,960,1168,3
319781be30659abddca9230f0bca5311,9,740,518,845,691,18165,1196,1429,4
319781be30659abddca9230f0bca5311,3,395,722,967,910,107536,1196,1429,4
31a2b39d2a73f406dbef13c7cd023eb0,0,830,390,970,515,17500,1536,1536,0
31a2b39d2a73f406dbef13c7cd023eb0,11,917,155,1066,196,6109,1536,1536,0
31a2b39d2a73f406dbef13c7cd023eb0,11,565,159,714,211,7748,1536,1536,0
31a2b39d2a73f406dbef13c7cd023eb0,9,878,499,1000,719,26840,1536,1536,0
31a2b39d2a73f406dbef13c7cd023eb0,7,969,558,1050,690,10692,1536,1536,0
31a2b39d2a73f406dbef13c7cd023eb0,7,908,500,1003,734,22230,1536,1536,0
31a2b39d2a73f406dbef13c7cd023eb0,13,1179,506,1233,608,5508,1536,1536,0
31a2b39d2a73f406dbef13c7cd023eb0,8,908,500,1003,734,22230,1536,1536,0
31ab750de5cb0c76b49d45ab1d2186a6,2,334,440,380,472,1472,1258,1514,2
31ab750de5cb0c76b49d45ab1d2186a6,7,443,176,539,457,26976,1258,1514,2
31ab750de5cb0c76b49d45ab1d2186a6,0,474,357,794,542,59200,1258,1514,2
31b94fc39e55c2494665e6a7ffde03b1,0,768,461,894,590,16254,1453,1611,6
31b94fc39e55c2494665e6a7ffde03b1,11,390,195,618,262,15276,1453,1611,6
31bdfdc7f6e09f2df77cefac8e857518,4,618,532,738,599,8040,1024,1250,6
31bdfdc7f6e09f2df77cefac8e857518,0,500,314,596,427,10848,1024,1250,6
31bdfdc7f6e09f2df77cefac8e857518,9,624,530,744,604,8880,1024,1250,6
31bdfdc7f6e09f2df77cefac8e857518,7,622,533,739,597,7488,1024,1250,6
31bdfdc7f6e09f2df77cefac8e857518,8,740,814,783,852,1634,1024,1250,6
31bdfdc7f6e09f2df77cefac8e857518,8,625,533,742,600,7839,1024,1250,6
