image_id,class_id,x_min,y_min,x_max,y_max,area,width,height,fold_id
23f29ee2101fa421afeb84cf923ee9b6,6,1396,256,2060,942,455504,2340,2724,3
23f29ee2101fa421afeb84cf923ee9b6,9,1716,549,1968,755,51912,2340,2724,3
23f29ee2101fa421afeb84cf923ee9b6,13,1696,259,2068,909,241800,2340,2724,3
23f29ee2101fa421afeb84cf923ee9b6,13,237,256,902,1140,587860,2340,2724,3
23fcdb51ca6f2495a08911d8bd8f19e8,7,1552,728,1711,1056,52152,2048,2500,7
23fcdb51ca6f2495a08911d8bd8f19e8,8,1560,732,1696,1006,37264,2048,2500,7
23fcdb51ca6f2495a08911d8bd8f19e8,9,1562,735,1707,999,38280,2048,2500,7
23fcdb51ca6f2495a08911d8bd8f19e8,11,584,344,786,395,10302,2048,2500,7
23fcdb51ca6f2495a08911d8bd8f19e8,11,1562,735,1707,999,38280,2048,2500,7
2400efb8ccb698992e54ec03286d35ef,0,1455,1100,1784,1457,117453,2680,3224,3
2400efb8ccb698992e54ec03286d35ef,9,1620,2021,2419,2452,344369,2680,3224,3
24051b6c68ac93e887c70b671d9197cb,0,1153,984,1394,1225,58081,2304,2880,7
24051b6c68ac93e887c70b671d9197cb,3,627,1706,1638,1978,274992,2304,2880,7
24051b6c68ac93e887c70b671d9197cb,6,409,1831,682,1951,32760,2304,2880,7
24051b6c68ac93e887c70b671d9197cb,13,411,1833,622,1940,22577,2304,2880,7
2415d19465e30def974fc2c9747692d4,10,1708,2006,1968,2240,60840,2304,2880,8
2415d19465e30def974fc2c9747692d4,10,0,2036,206,2212,36256,2304,2880,8
2415d19465e30def974fc2c9747692d4,11,0,2107,76,2238,9956,2304,2880,8
2415d19465e30def974fc2c9747692d4,11,1708,2006,1968,2240,60840,2304,2880,8
2458bd52db3e463b43967723e0f802b4,3,871,1629,2248,2524,1232415,2594,3126,2
2461bde97f5dad74ca07c6a5e6ce56c1,0,1166,762,1515,1198,152164,2257,2466,3
2461bde97f5dad74ca07c6a5e6ce56c1,3,764,1562,1901,2010,509376,2257,2466,3
2461bde97f5dad74ca07c6a5e6ce56c1,7,127,1721,427,2109,116400,2257,2466,3
2461bde97f5dad74ca07c6a5e6ce56c1,9,127,1721,427,2109,116400,2257,2466,3
2461ca359068b06237e93aae140a25f3,0,1294,703,1562,940,63516,2540,3072,1
2461ca359068b06237e93aae140a25f3,4,578,532,1009,1068,231016,2540,3072,1
2461ca359068b06237e93aae140a25f3,7,578,532,1009,1068,231016,2540,3072,1
2461ca359068b06237e93aae140a25f3,8,562,507,1007,1161,291030,2540,3072,1
2461ca359068b06237e93aae140a25f3,13,465,482,1042,1211,420633,2540,3072,1
2469a8efd790f12eb9304f5c013a966e,0,1339,686,1599,937,65260,2590,3072,8
2469a8efd790f12eb9304f5c013a966e,3,902,1402,1909,1574,173204,2590,3072,8
2469a8efd790f12eb9304f5c013a966e,11,856,320,1124,384,17152,2590,3072,8
247af0fcdbe53ade2def3f79e4eb9345,0,1423,898,1699,1271,102948,2715,3045,8
247af0fcdbe53ade2def3f79e4eb9345,3,1082,1799,2327,2251,562740,2715,3045,8
247af0fcdbe53ade2def3f79e4eb9345,7,2054,1619,2396,2140,178182,2715,3045,8
247af0fcdbe53ade2def3f79e4eb9345,11,2178,1373,2405,2196,186821,2715,3045,8
247af0fcdbe53ade2def3f79e4eb9345,13,2045,1181,2183,1325,19872,2715,3045,8
24986a34a5f97ddeb44a999d245b949b,0,1405,717,1676,1055,91598,2540,3072,1
24986a34a5f97ddeb44a999d245b949b,3,869,1536,1940,1819,303093,2540,3072,1
24aae4c9a587c5f0440e6d305bebd26e,0,1494,889,1761,1166,73959,2556,2876,1
24aae4c9a587c5f0440e6d305bebd26e,3,1099,1824,2206,2404,642060,2556,2876,1
24aae4c9a587c5f0440e6d305bebd26e,10,2344,2374,2420,2569,14820,2556,2876,1
24aae4c9a587c5f0440e6d305bebd26e,11,2344,2374,2420,2569,14820,2556,2876,1
24b3b89454ece6db0ba1a5cb83f3421a,0,1093,864,1320,1148,64468,2304,2880,2
24b3b89454ece6db0ba1a5cb83f3421a,6,329,1607,715,1798,73726,2304,2880,2
24b3b89454ece6db0ba1a5cb83f3421a,7,329,1607,715,1798,73726,2304,2880,2
24b3b89454ece6db0ba1a5cb83f3421a,9,14,490,344,1351,284130,2304,2880,2
24b3b89454ece6db0ba1a5cb83f3421a,10,114,1612,257,1874,37466,2304,2880,2
24b3b89454ece6db0ba1a5cb83f3421a,11,83,1661,579,2059,197408,2304,2880,2
24b3c4ccc0e19044935c8f40ab37fc18,0,1346,745,1661,1161,131040,2304,2880,6
24b3c4ccc0e19044935c8f40ab37fc18,10,417,1636,535,1753,13806,2304,2880,6
24b3c4ccc0e19044935c8f40ab37fc18,11,692,602,896,846,49776,2304,2880,6
24b3c4ccc0e19044935c8f40ab37fc18,11,409,1603,537,1774,21888,2304,2880,6
24b3c4ccc0e19044935c8f40ab37fc18,13,516,1490,859,1580,30870,2304,2880,6
24b3c4ccc0e19044935c8f40ab37fc18,13,636,1230,879,1319,21627,2304,2880,6
24b77560428d23bcaf7c06a536fbb287,3,829,1543,1872,1918,391125,2264,2708,0
24b77560428d23bcaf7c06a536fbb287,6,467,832,659,928,18432,2264,2708,0
24b77560428d23bcaf7c06a536fbb287,7,467,832,659,928,18432,2264,2708,0
24b77560428d23bcaf7c06a536fbb287,11,1311,576,1593,629,14946,2264,2708,0
24b77560428d23bcaf7c06a536fbb287,13,463,808,706,947,33777,2264,2708,0
24bf0f138643ee4141ebefba54fb6843,0,1176,736,1404,1055,72732,2304,2880,9
24bf0f138643ee4141ebefba54fb6843,3,824,1288,1770,1620,314072,2304,2880,9
24c408efe011f2d27322e93440221aa1,0,1145,846,1473,1218,122016,2304,2880,7
24c408efe011f2d27322e93440221aa1,3,1108,840,1496,1196,138128,2304,2880,7
24c408efe011f2d27322e93440221aa1,3,864,1557,1892,1899,351576,2304,2880,7
24c408efe011f2d27322e93440221aa1,13,621,724,879,855,33798,2304,2880,7
24c7e3233b6ebe3d1159f81ae97daed1,0,941,640,1190,975,83415,1944,2152,0
24c7e3233b6ebe3d1159f81ae97daed1,3,586,1244,1502,1607,332508,1944,2152,0
24c7e3233b6ebe3d1159f81ae97daed1,7,1479,1327,1637,1591,41712,1944,2152,0
24c7e3233b6ebe3d1159f81ae97daed1,9,1479,1327,1637,1591,41712,1944,2152,0
24d6b814577360fb4d11e0e6aecfefb0,0,777,416,1062,699,80655,1624,1752,4
24d6b814577360fb4d11e0e6aecfefb0,3,616,1063,1336,1334,195120,1624,1752,4
24dd3c2b634ac8b951b5aa1b24a536c8,0,1283,660,1563,946,80080,2540,3072,6
24dd3c2b634ac8b951b5aa1b24a536c8,2,1439,829,1543,920,9464,2540,3072,6
24dd3c2b634ac8b951b5aa1b24a536c8,3,927,1527,1883,1861,319304,2540,3072,6
24dd3c2b634ac8b951b5aa1b24a536c8,5,653,702,1036,1679,374191,2540,3072,6
24dd3c2b634ac8b951b5aa1b24a536c8,5,1529,579,1956,1682,470981,2540,3072,6
24dd3c2b634ac8b951b5aa1b24a536c8,10,578,1599,735,1938,53223,2540,3072,6
24dd3c2b634ac8b951b5aa1b24a536c8,11,1402,319,1713,430,34521,2540,3072,6
24dd3c2b634ac8b951b5aa1b24a536c8,11,580,1747,719,1937,26410,2540,3072,6
24e9b243d734e26d9de71aa3e08ef9b0,0,1283,648,1553,924,74520,2304,2880,5
24e9b243d734e26d9de71aa3e08ef9b0,4,551,800,1075,1133,174492,2304,2880,5
24e9b243d734e26d9de71aa3e08ef9b0,7,435,503,1124,1157,450606,2304,2880,5
24e9b243d734e26d9de71aa3e08ef9b0,10,338,790,1116,1857,830126,2304,2880,5
25207f1f73016eb9d84327860e5c9b49,1,1558,464,2167,1320,521304,2304,2880,3
25207f1f73016eb9d84327860e5c9b49,4,1558,458,2117,1042,326456,2304,2880,3
25207f1f73016eb9d84327860e5c9b49,6,1900,1907,2297,2206,118703,2304,2880,3
25207f1f73016eb9d84327860e5c9b49,10,468,1929,600,2139,27720,2304,2880,3
25207f1f73016eb9d84327860e5c9b49,11,468,1929,600,2139,27720,2304,2880,3
25207f1f73016eb9d84327860e5c9b49,13,1658,613,2172,1179,290924,2304,2880,3
25207f1f73016eb9d84327860e5c9b49,13,551,1581,951,1704,49200,2304,2880,3
2534b21e1fcdf7748a07109999952840,0,1280,807,1665,1305,191730,2516,3060,1
2534b21e1fcdf7748a07109999952840,7,1970,2119,2049,2190,5609,2516,3060,1
2534b21e1fcdf7748a07109999952840,7,769,295,1172,809,207142,2516,3060,1
2534b21e1fcdf7748a07109999952840,7,1412,410,1864,842,195264,2516,3060,1
2534b21e1fcdf7748a07109999952840,8,1977,2107,2049,2190,5976,2516,3060,1
2534b21e1fcdf7748a07109999952840,11,642,379,1184,639,140920,2516,3060,1
2534b21e1fcdf7748a07109999952840,13,713,542,1027,1046,158256,2516,3060,1
2534b21e1fcdf7748a07109999952840,13,1659,799,1776,929,15210,2516,3060,1
2534b21e1fcdf7748a07109999952840,13,1841,710,1996,946,36580,2516,3060,1
2534b84ffceb627618e684cb037fdf74,0,968,601,1229,862,68121,1992,2024,0
2534b84ffceb627618e684cb037fdf74,3,667,1369,1634,1724,343285,1992,2024,0
253760c0117371987f0cbc8b20e684de,0,1243,496,1572,828,109228,2468,2716,4
253760c0117371987f0cbc8b20e684de,3,937,1362,1966,1928,582414,2468,2716,4
253760c0117371987f0cbc8b20e684de,5,1621,581,2181,1916,747600,2468,2716,4
253760c0117371987f0cbc8b20e684de,5,341,637,948,1807,710190,2468,2716,4
2546f825d7846960568c710eab2cbbd3,6,1876,368,2264,917,213012,3072,3072,1
2546f825d7846960568c710eab2cbbd3,13,1771,341,2297,877,281936,3072,3072,1
2546f825d7846960568c710eab2cbbd3,13,1052,456,1191,652,27244,3072,3072,1
255f4987d211d413e7823dea2ac6642c,0,1550,782,1797,1048,65702,2927,2623,7
255f4987d211d413e7823dea2ac6642c,3,1101,1579,2424,2017,579474,2927,2623,7
25673b843469af61ad711cdd1d920a8b,0,1576,1132,1863,1507,107625,3169,3243,5
25673b843469af61ad711cdd1d920a8b,9,2025,1799,2646,2677,545238,3169,3243,5
256b0ad89e73b03f15635e647c2bdb02,11,499,626,872,702,28348,2304,2880,5
256b0ad89e73b03f15635e647c2bdb02,13,403,771,640,1082,73707,2304,2880,5
2583527ca7c4a6e278fb4506ba8637ab,0,1547,717,1831,974,72988,2763,3107,9
2583527ca7c4a6e278fb4506ba8637ab,2,1771,847,1817,930,3818,2763,3107,9
2583527ca7c4a6e278fb4506ba8637ab,3,1003,1598,2188,2334,872160,2763,3107,9
2583527ca7c4a6e278fb4506ba8637ab,7,534,1121,881,1817,241512,2763,3107,9
2583527ca7c4a6e278fb4506ba8637ab,9,1131,1333,1255,1662,40796,2763,3107,9
2583527ca7c4a6e278fb4506ba8637ab,11,931,230,1247,432,63832,2763,3107,9
2583527ca7c4a6e278fb4506ba8637ab,12,420,1815,1073,2227,269036,2763,3107,9
2583527ca7c4a6e278fb4506ba8637ab,13,788,1360,1222,1730,160580,2763,3107,9
25897fa85891d5fcf7c65d520628cf20,0,1176,609,1419,945,81648,2304,2880,0
25897fa85891d5fcf7c65d520628cf20,4,1410,857,1640,1201,79120,2304,2880,0
25897fa85891d5fcf7c65d520628cf20,7,1444,450,1683,707,61423,2304,2880,0
25897fa85891d5fcf7c65d520628cf20,8,1431,434,1620,628,36666,2304,2880,0
25897fa85891d5fcf7c65d520628cf20,8,1410,857,1640,1201,79120,2304,2880,0
25897fa85891d5fcf7c65d520628cf20,9,1332,841,1620,1122,80928,2304,2880,0
25897fa85891d5fcf7c65d520628cf20,9,1436,425,1634,691,52668,2304,2880,0
258b0025af766aa2a485e3221da4b46e,0,1112,585,1349,777,45504,2048,2500,1
258b0025af766aa2a485e3221da4b46e,3,974,1265,1770,1498,185468,2048,2500,1
258b0025af766aa2a485e3221da4b46e,5,435,791,953,1162,192178,2048,2500,1
258b0025af766aa2a485e3221da4b46e,7,528,684,615,766,7134,2048,2500,1
258b0025af766aa2a485e3221da4b46e,8,1320,782,1368,835,2544,2048,2500,1
258b0025af766aa2a485e3221da4b46e,11,766,297,1006,370,17520,2048,2500,1
258b0025af766aa2a485e3221da4b46e,13,494,667,632,777,15180,2048,2500,1
258b0025af766aa2a485e3221da4b46e,13,450,896,783,1122,75258,2048,2500,1
258d918ebb5b4e4d13e381f0df399b5a,2,604,1954,690,2041,7482,2846,2776,4
258d918ebb5b4e4d13e381f0df399b5a,2,469,1891,596,2071,22860,2846,2776,4
258d918ebb5b4e4d13e381f0df399b5a,8,488,1883,605,2051,19656,2846,2776,4
258d918ebb5b4e4d13e381f0df399b5a,8,604,1954,690,2041,7482,2846,2776,4
2592036272857648c597c9045a6588d1,6,1202,728,1494,928,58400,2304,2880,5
2592036272857648c597c9045a6588d1,6,115,1069,644,1726,347553,2304,2880,5
2592036272857648c597c9045a6588d1,7,1202,728,1494,928,58400,2304,2880,5
2592036272857648c597c9045a6588d1,7,115,1069,644,1726,347553,2304,2880,5
2592036272857648c597c9045a6588d1,10,1049,511,1691,1599,698496,2304,2880,5
2596fb668f0ec31ac6622ea546e600cf,0,1101,865,1383,1114,70218,2304,2880,2
2596fb668f0ec31ac6622ea546e600cf,8,313,1326,374,1396,4270,2304,2880,2
2596fb668f0ec31ac6622ea546e600cf,8,1913,1556,1952,1622,2574,2304,2880,2
2596fb668f0ec31ac6622ea546e600cf,8,461,1383,559,1483,9800,2304,2880,2
2596fb668f0ec31ac6622ea546e600cf,9,326,1325,371,1396,3195,2304,2880,2
2596fb668f0ec31ac6622ea546e600cf,9,1899,1545,1961,1629,5208,2304,2880,2
2596fb668f0ec31ac6622ea546e600cf,9,462,1376,549,1486,9570,2304,2880,2
2596fb668f0ec31ac6622ea546e600cf,9,57,1532,109,1590,3016,2304,2880,2
2596fb668f0ec31ac6622ea546e600cf,10,87,2273,203,2399,14616,2304,2880,2
2596fb668f0ec31ac6622ea546e600cf,11,71,2227,160,2473,21894,2304,2880,2
2596fb668f0ec31ac6622ea546e600cf,11,585,400,927,458,19836,2304,2880,2
2596fb668f0ec31ac6622ea546e600cf,11,1236,422,1597,512,32490,2304,2880,2
25a73bf0f701b9275c74fc23aa30e681,0,1150,719,1488,1005,96668,2304,2880,3
25a73bf0f701b9275c74fc23aa30e681,2,452,1273,511,1321,2832,2304,2880,3
25a73bf0f701b9275c74fc23aa30e681,8,452,1273,511,1321,2832,2304,2880,3
25a73bf0f701b9275c74fc23aa30e681,9,458,1284,507,1316,1568,2304,2880,3
25a73bf0f701b9275c74fc23aa30e681,11,1348,368,1622,444,20824,2304,2880,3
25a73bf0f701b9275c74fc23aa30e681,11,689,324,967,419,26410,2304,2880,3
25b123c53b8d9f39e9e29e4ee34c9906,0,1392,894,1680,1217,93024,2749,2988,0
25b123c53b8d9f39e9e29e4ee34c9906,2,887,604,1020,714,14630,2749,2988,0
25b123c53b8d9f39e9e29e4ee34c9906,3,1061,1688,2050,1982,290766,2749,2988,0
25b123c53b8d9f39e9e29e4ee34c9906,8,856,551,1005,700,22201,2749,2988,0
25b123c53b8d9f39e9e29e4ee34c9906,11,1535,479,2033,733,126492,2749,2988,0
25b123c53b8d9f39e9e29e4ee34c9906,11,780,508,1014,595,20358,2749,2988,0
25b123c53b8d9f39e9e29e4ee34c9906,13,856,551,1005,700,22201,2749,2988,0
25c278c9f3eac8a0f53780aa5e615e23,0,966,472,1274,751,85932,2304,2880,5
25c278c9f3eac8a0f53780aa5e615e23,3,742,1188,1655,1442,231902,2304,2880,5
25c278c9f3eac8a0f53780aa5e615e23,7,712,232,889,551,56463,2304,2880,5
25c278c9f3eac8a0f53780aa5e615e23,11,1110,212,1344,350,32292,2304,2880,5
25c278c9f3eac8a0f53780aa5e615e23,13,589,1236,730,1364,18048,2304,2880,5
25e383a85bad2e00064e7be23d745f50,0,1650,911,1932,1265,99828,3058,2742,8
25e383a85bad2e00064e7be23d745f50,3,1248,1544,2365,1984,491480,3058,2742,8
25e4fa50ffa395dd163a97ca6bef8fe0,0,1058,642,1299,947,73505,2096,2392,4
25e4fa50ffa395dd163a97ca6bef8fe0,3,786,1160,1705,1488,301432,2096,2392,4
25e4fa50ffa395dd163a97ca6bef8fe0,9,1580,738,1631,784,2346,2096,2392,4
25e99dd3d0a8e45529b0c04f28a31313,0,1469,959,1789,1425,149120,2770,3001,4
25e99dd3d0a8e45529b0c04f28a31313,7,1784,1584,2137,1764,63540,2770,3001,4
25e99dd3d0a8e45529b0c04f28a31313,10,1749,1251,2438,2442,820599,2770,3001,4
25e99dd3d0a8e45529b0c04f28a31313,11,1110,594,1280,630,6120,2770,3001,4
25e99dd3d0a8e45529b0c04f28a31313,11,1587,636,2089,807,85842,2770,3001,4
25f0621dae8874aac9985c4034a565ea,0,1474,826,1760,1129,86658,2732,2848,8
25f0621dae8874aac9985c4034a565ea,2,1677,998,1732,1085,4785,2732,2848,8
25f0621dae8874aac9985c4034a565ea,3,1091,1651,2199,2081,476440,2732,2848,8
25f2c7b53a6ed09a9aaf73c30357aaf6,0,1199,534,1514,940,127890,2188,2168,6
25f2c7b53a6ed09a9aaf73c30357aaf6,3,723,1385,2058,1792,543345,2188,2168,6
25fca74811355266a2c7a0bc442db4e3,0,1671,596,1917,830,57564,3072,3072,9
25fca74811355266a2c7a0bc442db4e3,2,627,2006,671,2073,2948,3072,3072,9
25fca74811355266a2c7a0bc442db4e3,2,576,1846,621,1921,3375,3072,3072,9
25fca74811355266a2c7a0bc442db4e3,5,731,1239,1106,2039,300000,3072,3072,9
25fca74811355266a2c7a0bc442db4e3,5,2081,1071,2694,2147,659588,3072,3072,9
25fca74811355266a2c7a0bc442db4e3,9,572,1850,625,1914,3392,3072,3072,9
25fca74811355266a2c7a0bc442db4e3,9,625,2015,670,2063,2160,3072,3072,9
25fca74811355266a2c7a0bc442db4e3,11,1041,144,1306,237,24645,3072,3072,9
25fca74811355266a2c7a0bc442db4e3,11,2003,139,2299,242,30488,3072,3072,9
25fca74811355266a2c7a0bc442db4e3,13,2033,452,2195,840,62856,3072,3072,9
26555d1abc4576ef9e235aba96f4429e,0,930,1004,1195,1359,94075,2304,2880,2
26555d1abc4576ef9e235aba96f4429e,3,926,1004,1227,1305,90601,2304,2880,2
26555d1abc4576ef9e235aba96f4429e,3,656,1586,1591,2013,399245,2304,2880,2
26562944ced2c6e1eea7abaf0e5a6e5d,0,1565,633,1950,983,134750,3072,3072,4
26562944ced2c6e1eea7abaf0e5a6e5d,11,1158,274,1361,357,16849,3072,3072,4
26585204e3c296a3b105bd5bd1c537ee,0,1245,979,1580,1298,106865,2368,3132,4
26585204e3c296a3b105bd5bd1c537ee,3,832,2096,1976,2597,573144,2368,3132,4
26585204e3c296a3b105bd5bd1c537ee,4,1795,1414,1958,1603,30807,2368,3132,4
26585204e3c296a3b105bd5bd1c537ee,6,1915,1737,2078,1933,31948,2368,3132,4
26585204e3c296a3b105bd5bd1c537ee,7,1571,490,1699,569,10112,2368,3132,4
26585204e3c296a3b105bd5bd1c537ee,7,1915,1737,2078,1933,31948,2368,3132,4
26585204e3c296a3b105bd5bd1c537ee,7,1758,1445,2003,1701,62720,2368,3132,4
26585204e3c296a3b105bd5bd1c537ee,9,1571,490,1699,569,10112,2368,3132,4
26585204e3c296a3b105bd5bd1c537ee,10,2097,2656,2164,2775,7973,2368,3132,4
26585204e3c296a3b105bd5bd1c537ee,11,2097,2656,2164,2775,7973,2368,3132,4
26585204e3c296a3b105bd5bd1c537ee,13,2032,1554,2132,1603,4900,2368,3132,4
26603f3c325594b0a07a9fd73d74bbce,0,1129,931,1410,1334,113243,2304,2880,9
26603f3c325594b0a07a9fd73d74bbce,3,682,1655,1924,2188,661986,2304,2880,9
26697f6b3b73c564a0dd92b2fa1a8b0b,0,1356,583,1684,1048,152520,2540,3072,8
26697f6b3b73c564a0dd92b2fa1a8b0b,8,418,1763,494,1819,4256,2540,3072,8
267d32594c86cba886ed0733e946c1df,0,1061,782,1360,1210,127972,2304,2880,9
267d32594c86cba886ed0733e946c1df,7,719,836,1018,1427,176709,2304,2880,9
267d32594c86cba886ed0733e946c1df,9,706,804,939,1352,127684,2304,2880,9
267d32594c86cba886ed0733e946c1df,11,646,550,923,633,22991,2304,2880,9
267d32594c86cba886ed0733e946c1df,13,1680,1276,1882,1297,4242,2304,2880,9
26814fc54bbb41c62e1fc2c2646f3288,10,218,531,846,997,292648,2304,2880,0
26814fc54bbb41c62e1fc2c2646f3288,10,145,1109,754,1972,525567,2304,2880,0
26814fc54bbb41c62e1fc2c2646f3288,11,218,531,846,997,292648,2304,2880,0
26814fc54bbb41c62e1fc2c2646f3288,13,384,1325,745,1459,48374,2304,2880,0
268521c3c47990c84e7175a31d8c509c,0,1204,763,1490,1010,70642,2260,2652,6
268521c3c47990c84e7175a31d8c509c,3,909,1487,1959,1945,480900,2260,2652,6
268521c3c47990c84e7175a31d8c509c,9,945,218,1340,1681,577885,2260,2652,6
268521c3c47990c84e7175a31d8c509c,11,775,250,1090,342,28980,2260,2652,6
268521c3c47990c84e7175a31d8c509c,11,1385,346,1557,385,6708,2260,2652,6
268ed28c6d57f5d5383cd5cf8e62e457,0,1103,1070,1334,1352,65142,2304,2880,1
268ed28c6d57f5d5383cd5cf8e62e457,3,822,1604,1739,1940,308112,2304,2880,1
269fc38670939729787d740e47145028,3,1097,1855,2118,2222,374707,2541,2958,2
269fc38670939729787d740e47145028,9,1774,1145,2239,1607,214830,2541,2958,2
269fc38670939729787d740e47145028,13,1810,1168,2214,1420,101808,2541,2958,2
269fe47164da086b729babc8225ea116,7,216,1021,561,1590,196305,2099,2615,7
269fe47164da086b729babc8225ea116,9,569,679,936,1152,173591,2099,2615,7
269fe47164da086b729babc8225ea116,9,9,524,424,1490,400890,2099,2615,7
269fe47164da086b729babc8225ea116,9,387,27,902,382,182825,2099,2615,7
269fe47164da086b729babc8225ea116,9,1543,104,1877,416,104208,2099,2615,7
26a2c28022c4eb76848703d3bd669562,0,1030,631,1297,942,83037,2304,2880,7
26a2c28022c4eb76848703d3bd669562,10,1305,840,1835,1402,297860,2304,2880,7
26be9cde1a3d1a38f19c6753cc9ed40d,0,1078,730,1288,944,44940,2048,2500,6
26be9cde1a3d1a38f19c6753cc9ed40d,3,816,1390,1675,1797,349613,2048,2500,6
26be9cde1a3d1a38f19c6753cc9ed40d,8,1680,1464,1729,1502,1862,2048,2500,6
26be9cde1a3d1a38f19c6753cc9ed40d,11,675,337,896,395,12818,2048,2500,6
26cff5d4eedc6c89172888ea18b09893,0,1179,591,1475,895,89984,2304,2880,2
26cff5d4eedc6c89172888ea18b09893,3,627,1037,1848,1610,699633,2304,2880,2
26cff5d4eedc6c89172888ea18b09893,7,124,978,1000,1550,501072,2304,2880,2
26cff5d4eedc6c89172888ea18b09893,9,99,1088,957,1687,513942,2304,2880,2
26cff5d4eedc6c89172888ea18b09893,10,202,1009,567,1431,154030,2304,2880,2
26cff5d4eedc6c89172888ea18b09893,11,545,314,994,413,44451,2304,2880,2
26cff5d4eedc6c89172888ea18b09893,11,219,404,603,1157,289152,2304,2880,2
26d1d5a0ef2e692c6340e74859ffdc53,0,1786,751,2087,1055,91504,3072,3072,3
26d1d5a0ef2e692c6340e74859ffdc53,8,1375,410,1427,482,3744,3072,3072,3
26d1d5a0ef2e692c6340e74859ffdc53,8,1163,787,1338,941,26950,3072,3072,3
26d1d5a0ef2e692c6340e74859ffdc53,9,1560,278,1894,1304,342684,3072,3072,3
26d1d5a0ef2e692c6340e74859ffdc53,9,2189,985,2275,1058,6278,3072,3072,3
26d1d5a0ef2e692c6340e74859ffdc53,10,2680,2236,2734,2319,4482,3072,3072,3
26d1d5a0ef2e692c6340e74859ffdc53,11,2650,2221,2737,2323,8874,3072,3072,3
26d1d5a0ef2e692c6340e74859ffdc53,11,1908,289,2071,414,20375,3072,3072,3
26d1d5a0ef2e692c6340e74859ffdc53,13,2189,985,2275,1058,6278,3072,3072,3
26d1d5a0ef2e692c6340e74859ffdc53,13,1163,787,1338,941,26950,3072,3072,3
26d9a51c0e889911fadbfd7219c6540a,0,1691,940,2056,1311,135415,3320,3408,9
26d9a51c0e889911fadbfd7219c6540a,3,1172,1815,2364,2331,615072,3320,3408,9
26d9a51c0e889911fadbfd7219c6540a,10,391,2359,451,2543,11040,3320,3408,9
26d9a51c0e889911fadbfd7219c6540a,11,391,2359,451,2543,11040,3320,3408,9
26e6b6009db476d5b90c4a7e279ba50f,0,991,746,1265,1037,79734,2304,2880,9
26e6b6009db476d5b90c4a7e279ba50f,3,723,1399,1587,1726,282528,2304,2880,9
26e6b6009db476d5b90c4a7e279ba50f,11,1273,473,1488,548,16125,2304,2880,9
26e6b6009db476d5b90c4a7e279ba50f,11,585,431,768,503,13176,2304,2880,9
26fcfa2a147cabce7658e1ea656e1efe,0,1229,827,1585,1159,118192,2304,2880,3
26fcfa2a147cabce7658e1ea656e1efe,3,749,1353,1887,1818,529170,2304,2880,3
26fcfa2a147cabce7658e1ea656e1efe,13,1972,1630,2092,1655,3000,2304,2880,3
26fd27f25c4c5329c224f75f5f94d96c,0,942,665,1254,917,78624,2304,2880,2
27128ae2af0e160293897cd55c02993b,0,1248,727,1616,1178,165968,2507,2865,5
27128ae2af0e160293897cd55c02993b,3,887,1567,2083,1974,486772,2507,2865,5
27128ae2af0e160293897cd55c02993b,11,752,282,1084,430,49136,2507,2865,5
27179c32f1a5d2b20d5a289372823554,0,1232,810,1477,1119,75705,2304,2880,8
27179c32f1a5d2b20d5a289372823554,6,1346,532,2022,1281,506324,2304,2880,8
27179c32f1a5d2b20d5a289372823554,6,419,588,1079,1377,520740,2304,2880,8
27179c32f1a5d2b20d5a289372823554,7,1870,894,1994,1029,16740,2304,2880,8
27179c32f1a5d2b20d5a289372823554,7,1791,1257,1969,1422,29370,2304,2880,8
27179c32f1a5d2b20d5a289372823554,11,774,512,1006,595,19256,2304,2880,8
27179c32f1a5d2b20d5a289372823554,13,1346,532,2022,1281,506324,2304,2880,8
27179c32f1a5d2b20d5a289372823554,13,404,592,1062,1385,521794,2304,2880,8
271f9008a6ac0c2fbed2ee6d40ff8750,4,1484,530,2130,1228,450908,2546,3040,9
271f9008a6ac0c2fbed2ee6d40ff8750,5,907,1361,1164,1651,74530,2546,3040,9
271f9008a6ac0c2fbed2ee6d40ff8750,6,1481,828,2051,1422,338580,2546,3040,9
271f9008a6ac0c2fbed2ee6d40ff8750,9,133,1825,2507,2619,1884956,2546,3040,9
271f9008a6ac0c2fbed2ee6d40ff8750,10,224,1759,533,1968,64581,2546,3040,9
271f9008a6ac0c2fbed2ee6d40ff8750,10,1248,251,2465,2010,2140703,2546,3040,9
271f9008a6ac0c2fbed2ee6d40ff8750,11,1283,380,1840,705,181025,2546,3040,9
2728492d9333328da0ccd73d76d6c00d,0,1355,769,1670,1144,118125,2540,3072,4
2728492d9333328da0ccd73d76d6c00d,3,912,1627,1963,2011,403584,2540,3072,4
273a53879b3ba9afa3d6d1e3aea0a453,5,1558,557,2272,2518,1400154,2540,3072,3
273a53879b3ba9afa3d6d1e3aea0a453,5,474,692,1088,2538,1133444,2540,3072,3
276eab8db40adc114124d1383afeba5c,0,1474,880,1716,1163,68486,2626,2606,1
276eab8db40adc114124d1383afeba5c,9,661,1542,692,1585,1333,2626,2606,1
277b457e1e341a9194249937b68cd2c2,7,319,544,915,1033,291444,2304,2880,3
277b457e1e341a9194249937b68cd2c2,10,200,693,764,1381,388032,2304,2880,3
27849a742242ed68910ae7592904db7c,0,1366,861,1655,1116,73695,2509,2835,0
27849a742242ed68910ae7592904db7c,3,966,1738,2278,2220,632384,2509,2835,0
